eMbNVD5Y2Q4nx5bi1gNcM9KmCxsOpi0cmUp3fTxm9vY=,276453,958,Alexandre Tharaud,Frédéric Chopin,,-1.0
GtDcVBSaH8/BlsPz0XemrlKbg2B8ug6xNSDR21EFhgY=,224862,465,Relaxed Piano Music| Today's Hits!,Lovato| Demetria Devonne,,52.0
KZIInxbCFDH7GuxABVGobSnXyh8hmsSjfIS0A3Vx+oM=,188247,409,Patrick Bruel,Charles Borel-Clerc,Albert Willemetz| René Toche,52.0
AhRcCNirTwfnbsaxuKG6bZGackcpXyi1eY2MX0VoKD4=,224026,465,Keren Ann,Keren Ann Zeidel,,52.0
8NwCiuZ+MwPr8wM9OZ4a00KrHhPUj/NsuJBOqB76Nz8=,182415,465,Nana Mouskouri,Judy Collins,,52.0
7NkqURS3K3W7lWvwofP72B/VgfN/08UhSY3KQXJxNco=,211719,786,巴薩諾瓦,,,-1.0
DUsrlV1c0o1yxLAFSodxmomWhrr+TF8uex846XzB15I=,214273,465,Nico,,,52.0
gg6TJfT42LW7EB0FNn75VZJBIPOmwIMJJ2XtAn46cNA=,119567,958,Be Smart Junior Factory,Johann Sebastian Bach,,-1.0
Eygnmn7iCq+pSeiSLefv/IUJ8ZNP5bhyHizQD2wb7xw=,417773,465,Grooverider,Raymond Binghan| Matt Quinn,Raymond Binghan| Matt Quinn,52.0
0IBT2zw8IEWZpGWN1zS36G7QrRKEWcNYMUcZhFhW45o=,224757,465,Singer's Edge Karaoke,,,52.0
CsNz/ZQbK8c+WCZLtnuP3HVfGUf4unssDB8CeZZeDeA=,293407,465,張智成 (Z-Chen Chang),,,3.0
NfOXG9ccj3ZNQEZD4Rt+pxwuHwWYD7GPXLg2X4VbUi4=,302352,947,勁樂音樂Big Bang& Fuzz,Roland Chadwick,Roland Chadwick,-1.0
doT2nLQLgXwcwHw2tNgTSVLgaXWWEwrIAPVI9wTYNRE=,264881,465,The Karaoke Channel,,,52.0
afrX6WwdWAtz7yyDH7GUV4N5PowlQl7SQOuMDssFDH0=,273554,444,양요섭 (비스트)| 리차드파커스(Richard Parkers),,,31.0
G1/7VswkUR/1EUabDFuCBtNdfb72U0SMPSKDBvupE8U=,76278,242,The Soundtrack Specials,,,-1.0
b11ng/rW8ZU/naw68StedLvjbnWDuB/nIXIZ1p/qJQQ=,150372,940,Monica Logani,Monica Logani,,-1.0
xpa0KxDXV4yV9AEo5yzwrTFivhA1TjFayVe5bak5DLo=,243905,465,鑑聽天碟 (Absolute Voices),Huang Pin Yuan,Huang Yu Qi,3.0
zRDqYmRiy5gqw3lDOC2zD9nbc0FHJRXmwiY+qE6WiQc=,242625,465,Classical New Age Piano Music,,,52.0
80IZcfyzzrhqZQTJd5LJUkTqEk1IPnQgsg8NKDXplZo=,160124,437,Mamerico,maya,kazuma yano,17.0
vL8p0SHet/it7gZ1Jqbjohw9Kd/3EZhxmZ9ceBTtc/8=,248372,388,Various Artists,De Lange Edgar Eddie,,52.0
yl646CHGVU+yummDxA+q1whPEf695yUUAkMz7CqYslc=,196738,465,Train,Pat Monahan| Espen Lind| Amund Björklund,Pat Monahan| Espen Lind| Amund Björklund,52.0
wrlLg3+azje+3P+svf4EXfzPTlQfKwqVqKf8znSRbsI=,211916,958,Domingo/Carreras/Pavarotti,José Blas Parera,,-1.0
QsJ0BgzOClp008OoofrZRdrkkZSY0t4XjMYMFNxw684=,238608,465,Just Jack,,,52.0
9uJmeY2tdCGwFlU1q58ezURt9v/WNedC4X4zwbOxdik=,124970,921,Various Artists (The 1962 British Hit Parade - Part 1),,,52.0
aM3foaHNC5WlD8rKJVqJ+3d3xhi5+/VMGpFFhl/gJA0=,560158,958,Todd Crow,,,-1.0
N7dUGfAUM9p/K0QukCGo5KxVB6fsqV2Rx5ThjO2usAc=,231131,921,霹靂英雄劇集原聲帶,,,10.0
ylqT1yy7/W4Mg/JcbnFdF8A5cEaCGmn/HXvZ8hsgxkc=,266657,139,Marvin Gaye,Marvin Gaye| Anna Gordy Gaye| Elgie Stover,,52.0
0IBN7u6tDJkMYHBiZeODRW780Ad5i4WJfXsIxl+mGak=,249417,444,4Men,,,31.0
b24BphrAYRnlsYgIf5O7y70874bIN72+NDaVKNZvNi4=,314096,465,KUSA (クサ),空中分解,POCO,17.0
hwupPpgiO4LqIF4YYDZVJCv26AG/TRisU6JtQoL16+8=,190887,465,Middle Of The Road,Giosy Capuano|Mario Capuano,Harold Stott,52.0
LTF2/3TNKSG2c7J7xKIeBARRK1YXzIsgIL/yBsNWO8M=,254746,359,Placebo,,,52.0
h6EW1gyBrePPXFqcn23x18hdT0lVloFev1AWZl55+to=,137462,921,chair house (chair house),chair house,,17.0
EqqK7HhZs7UOpieoqaH250cYJXfG8VK+cSEMmbuv8V0=,238445,444,BANGTAN BOYS,Pdogg| Owo| Rap Monster| Suga| J-hope| Slow Rabbit| Supreme Boi,,31.0
dMGavx0NKHJollE3zvfTgGarnW8YgTNlimjop03+7O4=,193619,465,Christina Aguilera,Christina Aguilera| Linda Perry,Christina Aguilera| Linda Perry,52.0
NxjZZL5vX7xEFIp26+LRjDdZ3D5j+PDObKHAqUmA15Q=,213344,139,Uka (Uka),Ocean Grey,,52.0
a7If71bB7Ak6gMeBekCBMxVsF2A17fs8/ABgr0GL5To=,284771,465,Shriekback,Martyn Barker|Barry Andrews|Dave Allen|Carl Marsh,Martyn Barker|Barry Andrews|Dave Allen|Carl Marsh,52.0
puanUX+eIRwWl5ix5NLanm0f9eYQaMosNAz1iEnal3g=,112022,465,Fugees (Refugee Camp),,Spoken Word,52.0
tZZKEiTe5VM46ByNBu4RJFUj1Gj+bKShira4pOChqJo=,535081,958,Various Artists (Pakistani Film Soundtrack),Hans Zimmer,,-1.0
AZkagS/osQUUyFhQHhPG3K3xIyyGGyDE7lOxP3IXBYs=,234788,465,LADY ANEESSA, KAYA KAYA BERTRAND CARTER,LADY ANEESSA,52.0
84FLtRLjPfLkgXMj5cKSxj7X62sEJ1+U1Og6GVb1dj8=,144335,465,Irish Celtic Music| Celtic Spirit| Irish & Celtic Folk Wanderers,Rights Reserved,,52.0
Cpf+0JqbzU4i5g736hUlcR0ruTq6oHywuCspShmZ0nQ=,209719,465,Carlos Rivera,Leonel García,Leonel García,52.0
WM3Ld24tOgDHP0ofbRiGoSUxxUeSC1xCugWvyK/W48o=,415137,958,莫瑟／大提琴、李雲尼斯／鋼琴,,,-1.0
c7wCvL+kw9UEpadQtJTx4llkmNysrzwqtgHHK9F2alc=,323593,921,Takagi Masakatsu (高木正勝),高木正勝,,17.0
9t/jyQ3kfPx1Zz5Z/oaalGVbVVrsXJFuSiQ0COu4ixQ=,277803,139,Ray Charles,Cole Porter,,52.0
mS0tVSwuh1rqMaY+hJ2MH7u+Q3FUCdxfT2y9av3ssnc=,126223,958,Ludwig Van Beethoven,,,-1.0
fD336VLMKsxRIMDrFuAu+Ki/VJI8UBTMHxvGodZHnuY=,301557,958,Veronica Yen,Rimsky-Korsakov / Veronica Yen,,-1.0
xYUzMuEs3UeT2CWuLtXzO5BJgrmR57bLq8tfgdy3rd8=,110654,921,我的祕密飯店 電視原聲帶,Inhee-Choi/Youchan-Kim,Youchan-Kim,-1.0
0IjHqvspY3dGTrf7Y6DtKQTAFZ1QA3l26mErSg/M1cw=,167977,465,BBde Girl,John+K,John+K,31.0
/9OplgibrRE1dFKDyQaAd0043TekZ+AVtGeJheqY9ck=,139284,242,Daniel Holter & Janelle Robertson,,,-1.0
zhz22tx4OB9hMAaCGkkK+NGdJ2vmV8BybJYSNUzZmq8=,321802,958,Glenn Gould,Johannes Brahms,,-1.0
Wi6+CcY4htDHdBcx5EO+7onRKyN7iUOV/CGDavO7C6I=,218566,465,Josh Groban,Ennio Morricone,Linda Thompson,52.0
ajVMpZpD8MMPlrlYzBreCimwyECsui1XILatfKVn7Ho=,268887,465,Miso,,,52.0
lmw9A7fY209aoz0H7FIM7N0r9oJPuh+M0iukl/l4f6Q=,170475,465,曹雪,,,3.0
MueAapMmnSLxIqGbhOTCUXMYWIerc1V3wUX7+BCWmug=,224862,166,T-Bone Walker,T-Bone Walker,,52.0
APUKbj9AHNz9ltR/oCryLB0HjXpwEEC+7FBWt4RRgy8=,63320,947,証聲音樂心靈館 ECHO SPIRIT,José Antonio Marchezani Corciolli,,-1.0
DNEunVMaiT+YpmwJ8NCgl+Id/00ohv77xPLXJ/DCmEc=,254955,465,Jonny Lang,Sonny Boy Williamson,,52.0
MEb+FIw/XXUJdzFTUjmP25l2tgscMLEQaZKnKw7a6lc=,139784,958,Diana Damrau|Yannick Nézet-Séguin|Joyce DiDonato|Mojca Erdmann|Mahler Chamber Orchestra|Ildebrando D'Arcangelo|Rolando Villazón|Luca Pisaroni,Wolfgang Amadeus Mozart,,-1.0
N9MQfc46GoIHrVRKxZ7fVYwkzOmnMP3f4uChi6Nz9Fs=,274134,465,Macy Gray,,,52.0
xZnVJfuVLa5OGM38ummc7KwyafX0Hqo1yNJ+lOkD4tE=,198716,465,Los Campesinos!,,,52.0
HKLN161XnuBjf0apTHeQeni5RATTvY3CUmrOTX91sg0=,92043,691,Carola,Peter Nordahl,,52.0
A7YZOEneTD0eFRABy0Is5vFBEg0pgtNPWYtz+cXX/Qo=,434468,958,Lydia Mordkovitch,,,-1.0
/xKfg/g/xg+23q9T9e38PNbASQl+r30BEmJH360SljA=,285513,880,David Bauer,,,52.0
QrGhwbEVRd8ETWZOvXoGj3iC6VgmymNm4CRRP5Mtokg=,198826,465,Witchery,,,52.0
prvlYXQSrk5QgwlCGGLWgDOE2oa5dAr/HtDInz3xGbU=,293685,359,Bright Eyes,Conor Oberst| Jason Boesel,,52.0
uCSe+mQa+CCHwahVoeVogoBeFiALrxKgwCDORbTlRlE=,239444,212,Jazzamor,Grosch| Steingass| Ventzki-Mischke,,52.0
AyFi52Ee/x99RbwWuBAD6eyJivTJRD1l6R5wQKmcqAA=,306364,465,Graham J.,,,52.0
SNMgwl7otgzykBXQAiZUiyAyctPKYjNjAeZLE6gZNPs=,239621,940,Danny Wright,Traditional,,-1.0
ukyC79uqnaCxzWJeZxIb8uTO1pSVMkvIB/x9S/BEsuw=,262664,465,Classical Wedding Music Experts,,,52.0
TPJRBg3otiIBBQeqtiqffshacmE5RpsU3FKYkizun+c=,237772,465,Kindness,,,52.0
1vSRaFZEBbjZLJiPecmDgtz8M+WA2FQPN7VE2K4Kl3s=,152694,958,Música clásica,Robert Schumann,,-1.0
zNj/5gZeFJNsbByZB0vzoIHglnkkFTU3du6Ug7hGs7Y=,1197035,474,林和平,,,-1.0
sexGLf75WubdYkKZEbI4h9JF8kQLjdS2E1QE7yQiYW4=,234985,465,黃鶯鶯 (Tracy Huang),Tian Zhi Feng,,3.0
MVKkbDqW96NaOVCY8qnWceq0kf6d7LoueNSw+tI3VwA=,189475,947,New Age,,,-1.0
/HF+gN8p1YwTdoZ8/lOfuBntFiuTKCmyTKXbkYFwA94=,104118,947,Michael Silverman,,,-1.0
aQCVoZjTHEvLQS9lSGBeyJRY/4LrPBMJClxgmoj/VTU=,231026,465,MUST 2006 原創集,,,3.0
83qnRynTYOoB+ZeDTIfgEvUUldwDRHj+0HVz9eDtvDo=,233935,465,Susie Suh,Susie Suh,Susie Suh,52.0
phes2NaZtaCfW4WBMsZ29jnz6TtA0EzQDgkGvA5KWVo=,521247,545,相聲瓦舍/愛播講堂,,,-1.0
neIFSFeHaZIFzv+kAn0cxownj1c2mxHVPLBrmc07QO4=,205175,465,James Taylor,D. Lee,D. Lee,52.0
9idYvOYgv6BIU7P3wn3+g1IiofIM6Ty+JoVgmGHjD7c=,290899,880,Kim Walker-Smith|Skyler Smith,Janna Adams,,52.0
5QrtHcg95Av5lNqCRJJM9apVBCq7aJJ6s1fSqqU4IXE=,231689,465,Westlife,Sam Watters|Wayne Wilkins|Louis Biancaniello|John Reid,Sam Watters|Wayne Wilkins|Louis Biancaniello|John Reid,52.0
1/d1d1BW55LUtNEHHvB9YqJo+fKkJFf9wCPViEPBtIA=,138657,880,臺灣福音書房 (Taiwan Gospel Book Room),,,3.0
9OxRkkWogVh7z9BhQv2kSmcyKe65gSo+QmyV1BbelSw=,178329,139,William Bell,,,-1.0
IFOhWwMkYfvRCgVPs+o9uUaLwq2e2/2ZSLTuQLwDm9Q=,190732,465,Pat Shortt,Pat Shortt,Pat Shortt,52.0
rbvLBotKj/wRSyxyE95tmtbPUQOPhQhapB9/jAK2TRQ=,209606,465,Melanie C,,,52.0
28dwOl4mPbDwY8NNmjQdgvYKYfG+029y52XcaaKL4ac=,221750,359,Bombay Bicycle Club,Jack Steadman,,-1.0
om0oHFpC5aKtYComXXs7oN0u8rq9V5WJkhWzEa2yxsg=,261076,465,Die Campbells,Vince Clarke,Vince Clarke,52.0
Enw4Z7JlvTLN2fMIEzjYqfI4Np5b9HCrMpv3g09ggqM=,129195,893,GUY LOMBARDO,Comden| Green| Styne,,52.0
ixzxlLO8ZtpNIcHeGRrha5ZLJOLj8gK+H2w4kedcMLs=,956917,958,Bernard Haitink,Anton Bruckner,,-1.0
TC4zeH+awdsjdV7kLWHlUiqYNStnGrfsDAVzQMSzr80=,262943,465,Aqua,Søren Rasted| Claus Norreen| Lene,,52.0
Sv60D0bXn7yU0AMFSrHf5mRqteOVJrlXzHwMrqPb0jg=,181023,726,Zeon,,,-1.0
48Go4tUIVsfttC7nRd3G1VpGgbv56yvfKV8wNxZS3cM=,152880,545,Alonzo Bodden,,,-1.0
HZt58CPSm9rikXvVbOLob2LkxbaI0fEXzrkPialZ7xo=,275644,465,Chris De Burgh,Chris De Burgh,,52.0
eOKcrwD1QCgUSmJdHptmbG4OTV/z9fZ3YV/w2MbmD/k=,399569,958,Amabile Boys & Men's Choir,,,-1.0
zsizHn9wubvJIA9tBHn+t+s0Y2uJdKTebPELdVGK3As=,223139,786,オルゴールサウンド J-POP,斉藤英夫,,-1.0
Q1N3cFZuobi7GiADy8cHJz60u43Q7GArpp4jY60C1so=,29907,921,Harry Potter Ringtones,,,52.0
VRpggiGTDptx7L2HmRdYafjCEJ8fruYAeD8hi7rRqiw=,186595,465,Paul Anka,Harold Rome| Henri Herpin| Jean Marie Blanvillain,,52.0
d6Xyb/bEql5yS/RVwa/F1Zrf/1qDCUqYXlQGOOKia5Q=,218697,786,游學志,久石讓,,-1.0
7TvgTGjNrwqhh06eOfkNG+tWs2RPhUEPnfYVyETBD3g=,169064,786,創時代音樂製作有限公司,創時代音樂製作有限公司,,3.0
fn5j/3YH5Z0LcLBVsHZYLdeMMTjh3pT+rmJqqPGSetw=,281913,958,Ludwig Van Beethoven,,,-1.0
KN1AbUZ4d9B5G+xMZe/TQi36OfW+zYTI5KpzRJ0o1e8=,387215,359,Syd Matters,Syd Matters,,52.0
bJfhs9+WfVVaA27vSxsska6HveR21B3Hc3DkM6oFVkc=,247826,465,劉嘉亮,顧雄VS雨天,雨天,3.0
IjVEwS/c+YlkDIqaaPJbarj4DUu03KFeFWDvkhiifw8=,87107,958,Pro Musica Orchestra Vienna & Ferdinand Roth,Camille Saint-Saëns,,-1.0
BLpn3N0svMOliP0RiaKGt35GqU/h169zXbRW48sWiis=,998400,958,Ernst Ginsberg,Carl Maria von Weber,,-1.0
o1cCRI8NBx/fbHg3SaZ/EEbZ2shWr4G3mBWHfVTePdQ=,80526,921,Various Artists,Ernesto Ghezzi| Icardi Ivano,,-1.0
Sb/jiVB2yNszthTFV+4Puw57XxKwNKTd+IZ0K99lt/o=,164257,465,証聲音樂圖書館 ECHO MUSIC,O. Jenkins (PRS)| W. Brown (PRS),,52.0
mYUt4IoVfhOL2elssR1Fh6FbnW4C0tBIN6RrXD9LSyQ=,281913,465,Nguyễn Phi Hùng,,,52.0
3FTPUbrp169GbI76aZ92ubDmoAkiTP1ZPqEyd+G7KTc=,185991,921,Various Artists,,,-1.0
Fr2A15pqXWHjRTeHoIc2PeYrLShdjiUFhX7MzU71vLc=,188453,465,Selena Gomez & The Scene,Tim James| Antonina Armato| Adam Schmalholz,,52.0
2v1OUJcq+qLSwhdO7up2TIVz2Gp6cLoDeSJEYFlRpNE=,232106,423,Grupo Extra,Buck Ram| Ande Rand,,52.0
07Iben03dTMEqj7QiWptv1fh4v2QuaIvrgquWiAlpIM=,216920,921,陳建騏,,,3.0
hWljG68Bw5NGiIgzcjOLaV9HDpqaPLnLDQMA2RXCl6g=,172872,786,揚琴演奏,,,-1.0
shMrMMChC239+tRTeDhshuACO9EGY2OiSR3faNBc+lo=,123669,958,Stephane Grappelli,Stephane Grappelli,,-1.0
SzjFyLDdpxodTMENoSCVvGT00wpbTlUFc1hexdZQ+Ik=,272648,465,Shinichi Mori (森 進一),,,17.0
Me4+WrOyyyGbiSCUy8r5XvPcyQlKyMYjVlaPN6Pcalc=,208896,465,証聲音樂圖書館 ECHO MUSIC,Alistair B. H. Friend (PRS)| Ted B. Barnes (PRS),,52.0
8vwGyIPFr4ggKeEWomvamaSfGhroPotfEy//mlEJzyA=,408346,359,Yo La Tengo,Ira Kaplan,,52.0
HgwCjjRnR//mHP7TqQx9iIeFkulIg+7v1CxTGI3BAoA=,139969,465,Connie Francis,Shannon,,52.0
TrWNse/9xK+EEZY0E/Y84gh0nqd19h+g6Q5O+uTiVFE=,315559,444,Various Artists,,,31.0
8j3R/zdfiwPCdXv2e9sRk42upEcdBHHF+ERFm9SD9rQ=,133190,465,Kevin Hewick,,,52.0
wpz+Ug5YpXEqUoe6qZ8XmYFJgo2awL40mNZfotiNIhA=,242138,465,Party All Night All-Star Ensemble,,,52.0
icHk+VN9g3Nmu1Rg/Ma20SodqpseycKhky9VI/Ch7Vc=,148236,726,Kidzone,Steve Allan Jones,,-1.0
N5YgjaR1TOrt5dc67BVgZUM4MlrMNewOxzv7YaEDasM=,181368,465,Omar Kamal,Lorenzo Pilat,Daniele Pace| Barry Mason,52.0
b2RmeiDF5Ark7Y0OB13g/NPNQ6CA0Dk8Cyaon3CDwZs=,203499,465,K-Pop Super Stars,,,31.0
HZxrooKf08fW2/pJu/BzOr1vvcZW7essQnveSc3ENrM=,100495,893,Carolin Petit,Carolin Petit,,52.0
I/P0EHxlNYdRpYNRxcaKEBKSxTmvYRZxPn2s9WymRUU=,65666,921,Thomas Newman,Thomas Newman,,52.0
uRrN7sNbiZjB/Wsm+QL8G6OCCEl6tO0RExkiwpp1N8o=,131735,465,Various Artists,Bae Bo Ram,,3.0
tKIDt/B764OzRnylZn0bS5pHPpwp/COYvipJQvay1K8=,59628,921,Instrumental All Stars,DR,,52.0
wr5WT5Mdd/54VHQidx/4Y5gNqmchgt43tDZIUBBAMq0=,231178,698,Various Artists,Trad.,,52.0
xJW4uTfSw2GK+ey9w0Coq4OFg7dJbuzkLDayCDfke9Y=,180976,873,李戈,李戈,蘇南多傑仁波切,-1.0
U+hOC4qgTNgyelOC9eKhI/cp0BjvTNaBfMyGPD9X05A=,332695,198,TED,Tzumo,,52.0
n4Zcypp15LpnbnZiUDC9mjob1ZepZfESNEJl5VxQDXI=,190902,465,Lauryn,,,52.0
5LISnwpRQklif0uVQr9uzHgVeWrQVFalUGPuAFYEmF0=,419120,465,Conjure One,,,52.0
rYdl/amCU9DNlmoB5yMN5Dvlw58w+FfkQjH99c3WTGI=,255930,873,恆河的聲音,,,-1.0
AvrD4kHQWS28ToN5tkgImxivgFcHjNQ1jJoY0hLUv28=,182099,359,Glen Hansard,Glen Hansard,,52.0
o8Uoh5kcRrBf6RhKGFx03v3KET3ZC65FGWx11sKR7Yk=,1173655,516,酷聽有聲書,,,-1.0
rIqfs6y+h/iiR686psCCl7TkNLJtSXFNQacr/L1v67I=,186514,958,Tvrtko Barac| Iva Barac| Tvrtko Saric,Franz Schubert,,-1.0
JiKfnWWIDL87yxs8fLmkuRj4aV9o46oHVLC33DzBz/0=,212401,465,Kana Uemura (植村花菜),Clifton Davis,Clifton Davis,52.0
brqiioboQEg0098lG20fDTPc354y1CjW67edVI+G72M=,287277,958,Eric Aubier| Thierry Gervais| Moscow Symphony Orchestra,Mikhaïl Nesterov,,-1.0
bZ8foD4Nzky8OTtPeOQB5DppED8EX5Bd1qQZHneC20A=,120372,465,Papa Noel,Traditionnel,,52.0
9M0/9E9OcBqIGcZkeDH7sLqIvW+WDw7bzoJC/TdJ7TU=,220473,359,The Dangerous Summer,AJ Perdomo / Cody Payne / Tyler Minsberg / Bryan Czap,,52.0
VckQLsQs30DyXN8lsaiRmw99CJQUBRSyVthXc8aPitU=,224211,465,Julie Rogers,,,52.0
vG3jMiWnHYg3F6MA6XHCYpEGriz4YRI855Y8WuTYB7g=,300104,465,Bruce Springsteen,Bruce Springsteen,Bruce Springsteen,52.0
Gwbe/pC7SL3Lk4tTmDxY+igkBnlV8+gWEEitE1ottoo=,276480,880,臺灣福音書房 (Taiwan Gospel Book Room),,,3.0
oweN9QNcLjn7pOY7oYAsc5uAn8XKhYu109BIta0Rg+E=,194455,465,R.A.F. People,,,52.0
Jd0tRtAR0/DGwXCLejHlLRp8R/eeYYEWJfbmgxelnmY=,163189,465,Jimi Hendrix Experience,,,52.0
f3FtdyLxDLGxVQlE0TtjZz4Ny1sthGNsv8zanCtULiA=,104768,947,Healing Piano Music,,,-1.0
8kS12wzl+PYFM9qLjkAPnWjxnbvgLDrnTOUpSN4AIW0=,191704,726,Kid Lullaby Ensemble,,,-1.0
qL4hLWse3NBG+Va4HUZJgOnzSzVfm1FdUbHpYpWyTsU=,446217,139,Luther Vandross,,,52.0
BUpEWhoXjDIbWLNkJg5NfVnJbIbgwLRwOgoorQ4u4wg=,1800098,388,Technomind,Andrew Foust,,-1.0
43pxtAm5aHEJ2eii93YD5ny7+aU7WtLqSPDUQc9xPZg=,191477,465,James Blunt,,,52.0
lY0VfcpLpk5OdonwAerHuo9r/xUZGVfus0b8NhgEyH8=,149629,465,Lisa Loeb,,,52.0
yKRNMVAJqE0pQg19V2VcIXxn7iJepXID1tDMlL7E6G8=,285884,940,Naoyuki Onda,,,-1.0
SxZ45tBXP+bAq0J4qX+429dcw+/JK/KFK847zoytm3k=,225326,465,Studio Allstars,,,52.0
ML6uwAt54f+v/ma2KWUTGhxp93FhFJxTH+uJ+H6FlBY=,671033,958,Markus Stenz,Hans Werner Henze,,-1.0
r04RV/opl6/eZl+/moodLQTLn5Q9e2prG7dnHrIToJA=,232478,921,Various Artists,Richie Adams| Richard Barlow Adams,,52.0
pLpK9Qs1VEZDlLAAY5/+p2LI3PIbzy4vQLcsXgSgQYs=,219660,465,Various Artists,贯​​诗钦,,52.0
nF7VxXwLJT25Mfwz6s+0BuOghwpFGjBKgHX477uEPVg=,300199,465,校聲滾滾 (PRLLING SCHOOL),,,3.0
WPH+p7pMRCUn0CB0vGQstO2R8vxAZ1CJk8I/uWx//jg=,187339,465,Richard Clayderman,,,52.0
6UemFovzftCaVr1177VbFcXxXl40vWP7IK4gtUNDNbw=,221518,359,SomeKindaWonderful,Jordy Towers,,52.0
0NvAj9xkAHv+laRGolYNwCPt9gPw+HymSkbFGc1qZ3Q=,162446,465,Stone Temple Pilots,Dean DeLeo,Scott Weiland,52.0
cIVVd7JsiAkfpf/sneKy5xIjyidKf932aP5NZK1RW6w=,249335,465,蕭敬騰 (Jam Hsiao),Song Nian Yu,Fang Wen-Shan,3.0
4ObTrkBLK9/qeEupbYijfgMdG75+4WGmsBD8Bhdbtaw=,168948,921,Epic North,,,52.0
4CaR6wR+8R7ILfOnFYWUgtZM8VimN+5aMAe9GAoYQmU=,132179,465,Muten Musume｡(Morning Musume｡) (むてん娘｡（モーニング娘｡）),TSUNKU,TSUNKU,17.0
Wj9M13DKrntewevipKcZ7n6myWRm96NyjnFfp2pVYAo=,214517,958,Wolfgang Amadeus Mozart,,,-1.0
D/t+/VPlNS1hmisPJcyGeQZ8/y8nn2FB7bG7yKBB7JI=,224862,691,The Christmas Circle,,,-1.0
zZ+YpltWLFrYdFgUI/Pc6QwMzG/7mMc8AitydoZtwgQ=,33715,726,Jemy,Traditional,Traditional,52.0
pJopeAL/LKIZe3X6Qgqky2OYoJOMUY9cHUaKg3lCG3k=,216381,465,Meghan Trainor,Meghan Trainor| Brett James,Meghan Trainor| Brett James,52.0
9o4XB+nm+FXmYrSPJMpJqV1SdM6TyXdOWRHe3PxMf+g=,210337,465,Nick van Gasteren,,,52.0
/fyQJBHXgUdaP4zoBkuP7x5yuIQ4TRABfyWBgA5LjcY=,203406,444,miss A,"J.Y.Park ""The Asiansoul""",,31.0
CJefWFXtLly3064diTf/ToTOK1QThcjpeDI4PBCisUY=,338337,958,Antonio Vivaldi,,,-1.0
lstcJy0D60yoF+u3O7oexk6+mCQM2SpE1tbkMoNTD4Y=,230667,786,Stan Whitmire,,,-1.0
01JZLgVXcFYPHo4TxUpsiMDY+b8fOCznOs+Duw6XbW0=,167824,958,Leonard Bernstein,Leonard Bernstein,,-1.0
2X3miD2vJUbsB8VzSrJwLrHBtYtrgO+TVmTlfJKtjos=,115496,465,Ron Sexsmith,,,52.0
PHyjbGbZn+VhcxcQNLbHkZgwHjYsTx6oNuoFrp0XyPs=,255059,940,Spa Treatment,,,-1.0
aFq878i6LGGL2PhLbqt7t6D3U2I+eJcFZ1rKaBXNdKU=,208654,465,Jungmin,,,31.0
x2JLKEyKJY6QC+SM7IwRIhJ/cHvJcQK7NkbIgmrMbnk=,190682,359,วารุณี สุนทรีสวัสดิ์,Ocean Media,,45.0
yK4l7/qqQ9unFfLEJ6tnJE3sbiTNx5cAlAL1H38gP14=,296797,786,林清云,,,-1.0
hHGp8Wz4HM9u+CG1ICA5SBuCJg7Vxit5wmERD17R80U=,342308,958,Claude Debussy,,,-1.0
lusISsHrkgjTRDcSxHgfaIpCyn52hbZfPDZHZn+LOCY=,239255,465,Christina Lux,,,52.0
xPujTR2vt57Fbi4VVBLtFivT64Jog8GgGLKJwbHmxyI=,190566,465,尤雅,文杰,文杰,3.0
Q+C0wE/46i1/smR+2Rx30hzUw9vxCfj9E+D9R1D0NV8=,137369,359,Alpines,Catherine Pockson| Robert Matthews,,52.0
Pil54JyS6deDAclQ8GPIrPWreeRqCSRriyTrTXPNz0c=,306468,465,Hoàng Nhật Thái,,,52.0
uRTV1wkFxf8mvI6TslIlscZ2OpWdSoEqDqjh0hj295I=,234997,465,陳嘉唯 (Renee Chen),Peter Li| Si-Song,Lin Polly,3.0
15h5f/eZCZay6BQKB2Opb7+Fj4mKtClW+RC+ck8jszg=,491799,958,Berliner Philharmoniker/Herbert Von Karajan,Ludwig van Beethoven,,-1.0
b0RPEMFwTj6b3ss6dZ04lk26FKU5ppnXZDX5qE291Uw=,255442,958,Herbert Von Karajan,J.Strauss 約翰。史特勞斯,,-1.0
8/znQr2tdxC37NBq8QaeGWsvUelQ8DI46CKTu41YVFg=,221501,465,Disco Ensemble,Miikka Koivisto|Jussi Ylikoski|Lasse Lindfors|Mikko Hakila,Miikka Koivisto|Jussi Ylikoski|Lasse Lindfors|Mikko Hakila,52.0
BdyJu8gEI7KHjm5YRe9g4KELFpzIWTio5SqEx/ktnMA=,231085,958,Aria Tesolin,,,-1.0
f7oLJgkzYFH/zt58OOO6JHP0MbT/RM4KY4L1uV4oa7w=,231271,458,群星,Guan-yan Wu| Jie Qi Yi,,24.0
OaYD/5iUQPLXQBFa6pl/l3gB+Yz0ipzXakc6AyXkOsQ=,292815,465,Michael Jackson,Michael J. Jackson,Michael J. Jackson,52.0
at2ix05aJlojzxH1auZUOCC6IEt3USL9RMcT82IwD9Q=,236193,465,Basketball Wives DJ's,,,52.0
lqiNXrw5YxgGMMBjNwdN467p0224Vd++xXrL0yMHW3s=,348133,359,Mogwai,Mogwai,Mogwai,52.0
